Age,CityTier,PitchDuration_Cap,NumberOfPersonVisiting,NumberOfFollowups,Product_Tier,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,NumAdultsVisiting,IncomePerPerson,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,ProdTaken
29,1,17,3,4,3,3,5,0,4,0,2,22338,1,7446.0,True,False,True,False,False,False,False,True,False,True,False,False,0
49,1,13,4,5,3,3,4,0,2,0,1,22918,3,5729.5,True,False,True,False,True,False,False,True,False,True,False,False,0
38,1,13,3,2,3,5,6,1,3,1,2,24652,1,8217.333333,True,False,False,True,True,True,False,False,False,True,False,False,0
31,1,8,2,5,1,3,2,1,5,1,0,16129,2,8064.5,True,False,False,True,False,True,False,False,True,False,False,False,0
29,1,14,3,4,3,3,2,1,3,1,1,20056,2,6685.333333,True,False,False,True,True,True,False,False,False,True,False,False,0
25,3,10,3,4,3,3,2,0,4,0,1,23677,2,7892.333333,True,False,True,False,False,True,False,False,False,True,False,False,0
39,3,17,4,5,2,3,2,1,3,1,1,27418,3,6854.5,True,False,False,True,True,True,False,False,False,False,True,False,0
49,3,23,4,4,3,3,2,0,4,1,1,25117,3,6279.25,True,False,True,False,False,True,False,False,False,True,False,False,0
26,3,26,3,5,1,4,3,1,1,0,2,21091,1,7030.333333,True,False,False,True,True,True,False,False,True,False,False,False,1
43,1,15,3,3,3,3,4,1,3,1,0,20679,3,6893.0,False,False,False,True,True,True,False,False,False,True,False,False,0
25,1,7,4,4,1,3,4,1,3,0,3,20971,1,5242.75,True,False,False,True,True,True,False,False,True,False,False,False,1
54,3,31,4,4,2,5,8,1,3,1,3,29126,1,7281.5,True,False,True,False,True,False,True,False,False,False,True,False,1
27,1,11,2,4,2,3,2,1,3,0,0,27808,2,13904.0,True,True,False,False,True,True,False,False,False,False,True,False,0
29,1,29,2,3,1,3,1,0,3,0,0,17201,2,8600.5,True,False,True,False,True,False,True,False,True,False,False,False,0
32,2,9,4,5,3,5,5,0,3,0,2,25088,2,6272.0,True,False,True,False,True,False,False,False,False,True,False,False,0
42,1,9,3,6,1,3,6,1,3,0,2,21456,1,7152.0,True,False,True,False,False,True,False,False,True,False,False,False,1
51,3,15,3,4,3,3,5,1,5,1,1,25474,2,8491.333333,False,True,False,False,True,False,False,False,False,True,False,False,1
28,1,15,3,3,1,3,6,0,3,0,0,17377,3,5792.333333,True,False,False,True,False,True,False,False,True,False,False,False,0
29,3,11,3,4,3,3,3,0,1,0,1,22899,2,7633.0,False,False,False,True,True,True,False,False,False,True,False,False,0
27,3,35,4,4,3,4,3,0,3,0,1,24950,3,6237.5,True,False,False,True,True,True,False,False,False,True,False,False,0
43,1,7,3,5,3,3,2,1,3,0,2,24740,1,8246.666667,True,False,True,False,False,False,False,False,False,True,False,False,0
42,3,30,4,4,2,3,5,1,3,0,3,25760,1,6440.0,True,False,True,False,True,False,False,True,False,False,True,False,0
20,1,17,3,4,1,5,2,1,3,0,1,17600,2,5866.666667,True,False,False,True,False,False,True,False,True,False,False,False,1
31,3,36,4,4,3,5,2,0,1,1,1,22793,3,5698.25,True,False,True,False,True,True,False,False,False,True,False,False,0
55,1,20,3,1,5,4,1,0,1,1,1,33722,2,11240.66667,True,False,False,True,True,False,True,False,False,False,False,True,0
32,1,18,4,4,3,5,3,1,1,1,2,25511,2,6377.75,True,False,False,True,True,True,False,False,False,True,False,False,0
61,3,35,4,5,2,5,6,0,2,1,1,28944,3,7236.0,False,False,False,True,False,False,False,False,False,False,True,False,0
39,1,36,3,4,3,3,5,0,2,0,2,24939,1,8313.0,True,True,False,False,True,False,False,False,False,True,False,False,0
30,3,27,3,4,1,3,3,0,3,0,2,20835,1,6945.0,False,True,False,False,False,True,False,False,True,False,False,False,0
36,1,14,3,4,2,3,5,0,3,0,1,28899,2,9633.0,True,False,True,False,True,False,True,False,False,False,True,False,0
54,1,23,2,3,2,3,1,0,5,0,0,25739,2,12869.5,True,True,False,False,False,True,False,False,False,False,True,False,0
35,1,6,3,4,1,5,2,0,1,0,2,17450,1,5816.666667,True,False,False,True,True,False,True,False,True,False,False,False,0
32,1,18,3,4,1,3,5,1,3,0,1,21034,2,7011.333333,True,False,True,False,True,True,False,False,True,False,False,False,0
40,1,16,4,4,3,4,22,0,2,1,1,25460,3,6365.0,False,False,True,False,True,False,False,True,False,True,False,False,0
29,3,11,3,4,3,3,3,0,2,1,1,22899,2,7633.0,False,False,False,True,True,False,False,False,False,True,False,False,0
33,1,31,4,4,3,3,3,0,4,1,3,23987,1,5996.75,False,False,True,False,True,True,False,False,False,True,False,False,0
30,1,6,2,4,2,3,2,0,5,1,1,23474,1,11737.0,False,False,True,False,True,False,False,True,False,False,True,False,0
27,1,10,3,3,1,3,2,0,4,1,1,17517,2,5839.0,True,False,True,False,True,True,False,False,True,False,False,False,0
34,1,13,3,5,3,3,2,1,5,1,1,21074,2,7024.666667,False,False,True,False,True,False,True,False,False,True,False,False,1
27,1,15,2,3,1,4,2,0,3,1,0,17279,2,8639.5,True,False,False,True,False,False,True,False,True,False,False,False,0
37,1,25,4,4,1,3,3,0,3,0,2,20831,2,5207.75,False,False,False,True,False,False,True,False,True,False,False,False,0
32,2,15,4,2,1,4,2,0,1,0,3,20787,1,5196.75,True,False,False,True,False,False,True,False,True,False,False,False,0
49,1,22,4,4,1,5,2,0,1,1,1,21045,3,5261.25,True,False,True,False,False,True,False,False,True,False,False,False,0
54,3,7,3,4,3,5,2,0,2,1,2,27059,1,9019.666667,True,False,False,True,False,False,False,True,False,True,False,False,0
52,1,10,3,4,2,3,4,0,4,1,2,31794,1,10598.0,True,True,False,False,False,True,False,False,False,False,True,False,0
29,1,16,4,4,1,3,3,0,2,1,2,20748,2,5187.0,True,False,False,True,True,False,False,False,True,False,False,False,0
35,1,7,3,4,1,3,3,0,3,1,2,21369,1,7123.0,True,False,True,False,True,True,False,False,True,False,False,False,0
41,3,12,3,3,2,3,4,1,1,0,0,28591,3,9530.333333,True,False,True,False,False,False,True,False,False,False,True,False,0
27,3,6,3,3,3,4,1,1,1,0,1,21349,2,7116.333333,False,False,False,True,True,True,False,False,False,True,False,False,0
33,3,14,2,3,3,3,1,0,2,1,1,22104,1,11052.0,True,False,False,True,True,True,False,False,False,True,False,False,0
36,1,23,3,3,1,4,2,0,3,1,2,21104,1,7034.666667,True,False,False,True,True,False,False,False,True,False,False,False,0
54,3,9,4,5,4,3,4,0,3,0,1,34105,3,8526.25,True,False,True,False,False,True,False,False,False,False,False,False,0
42,3,7,3,3,2,5,3,0,3,1,2,27070,1,9023.333333,True,False,False,True,True,False,False,False,False,False,True,False,0
40,1,7,4,4,3,3,3,1,5,1,3,25150,1,6287.5,False,False,True,False,True,True,False,False,False,True,False,False,0
33,1,11,3,4,1,3,2,0,1,0,0,17911,3,5970.333333,True,False,True,False,False,True,False,False,True,False,False,False,0
50,3,15,3,5,4,4,8,0,4,1,1,31798,2,10599.33333,True,True,False,False,True,False,False,False,False,False,False,False,0
30,3,18,2,3,3,3,1,0,2,1,0,21577,2,10788.5,True,True,False,False,False,False,False,True,False,True,False,False,0
52,1,7,4,4,1,3,3,0,4,1,1,21401,3,5350.25,True,False,True,False,True,False,False,False,True,False,False,False,0
39,1,7,3,4,2,3,6,1,2,0,2,26539,1,8846.333333,True,False,True,False,False,False,False,True,False,False,True,False,0
48,3,34,4,2,3,3,6,1,4,1,3,25075,1,6268.75,False,False,True,False,False,False,False,True,False,True,False,False,1
34,1,12,4,4,2,4,8,0,3,1,3,30556,1,7639.0,False,False,True,False,False,False,False,False,False,False,True,False,0
32,3,13,4,6,3,3,6,1,3,1,2,24850,2,6212.5,True,False,True,False,True,False,False,False,False,True,False,False,1
28,1,15,3,6,1,3,3,0,1,1,2,23299,1,7766.333333,False,False,True,False,True,True,False,False,True,False,False,False,0
52,1,16,4,4,1,3,5,0,3,1,1,20753,3,5188.25,True,False,True,False,True,False,False,False,True,False,False,False,0
45,1,6,3,2,5,3,1,0,4,1,2,34202,1,11400.66667,True,False,True,False,True,False,False,False,False,False,False,True,0
28,3,30,3,5,3,3,3,0,1,1,2,22218,1,7406.0,True,False,False,True,False,True,False,False,False,True,False,False,0
31,1,29,3,4,3,3,1,0,3,1,1,20582,2,6860.666667,True,False,False,True,True,False,False,False,False,True,False,False,0
35,1,17,3,4,1,3,3,1,3,1,1,22493,2,7497.666667,False,False,False,True,True,True,False,False,True,False,False,False,0
44,1,16,2,3,3,3,3,1,3,0,1,21465,1,10732.5,True,False,True,False,True,True,False,False,False,True,False,False,0
45,1,8,3,4,1,3,2,0,3,1,1,17274,2,5758.0,True,False,True,False,False,False,True,False,True,False,False,False,0
44,1,28,4,4,1,3,2,0,4,1,3,20936,1,5234.0,False,False,False,True,True,True,False,False,True,False,False,False,0
40,3,11,2,4,2,5,6,1,5,0,0,25475,2,12737.5,False,False,True,False,True,True,False,False,False,False,True,False,0
47,1,35,2,3,2,4,2,1,3,1,0,26849,2,13424.5,False,False,True,False,True,True,False,False,False,False,True,False,1
52,1,14,2,3,1,5,1,0,1,1,1,17950,1,8975.0,True,False,True,False,False,False,False,False,True,False,False,False,0
34,1,16,3,4,1,3,2,0,1,0,2,21459,1,7153.0,True,False,False,True,True,True,False,False,True,False,False,False,0
35,3,22,3,3,2,4,1,0,2,1,2,23020,1,7673.333333,True,False,False,True,True,False,False,False,False,False,True,False,0
25,1,9,3,4,1,3,3,1,3,1,2,22438,1,7479.333333,False,True,False,False,False,False,False,True,True,False,False,False,0
32,1,7,3,6,3,5,3,0,1,1,2,23681,1,7893.666667,False,False,True,False,True,True,False,False,False,True,False,False,0
41,1,20,2,3,1,3,5,0,4,1,1,17451,1,8725.5,True,False,True,False,True,True,False,False,True,False,False,False,0
54,3,8,2,4,2,3,7,0,5,1,1,25686,1,12843.0,True,False,True,False,False,True,False,False,False,False,True,False,0
32,1,16,3,4,2,4,3,0,3,1,2,29326,1,9775.333333,True,False,True,False,True,True,False,False,False,False,True,False,0
51,3,19,4,4,2,3,6,0,5,1,3,27886,1,6971.5,False,False,False,True,False,False,False,True,False,False,True,False,0
30,1,14,3,1,2,5,1,1,2,0,2,26416,1,8805.333333,True,False,True,False,False,False,False,False,False,False,True,False,0
19,1,7,4,4,1,3,3,0,5,1,2,20289,2,5072.25,False,False,True,False,False,False,True,False,True,False,False,False,0
24,3,9,4,4,1,5,5,0,3,1,2,21000,2,5250.0,True,True,False,False,True,True,False,False,True,False,False,False,0
34,1,14,3,4,2,3,2,0,4,1,1,30369,2,10123.0,True,False,False,True,True,True,False,False,False,False,True,False,0
31,1,30,1,3,3,3,3,0,1,1,0,20238,1,20238.0,False,True,False,False,False,False,True,False,False,True,False,False,0
44,1,9,4,2,1,3,3,0,1,1,3,21323,1,5330.75,True,False,False,True,False,True,False,False,True,False,False,False,0
31,1,10,3,4,1,3,6,0,3,0,2,20775,1,6925.0,False,False,True,False,True,False,False,False,True,False,False,False,0
38,1,9,2,3,1,3,4,0,3,1,0,17821,2,8910.5,False,False,True,False,True,True,False,False,True,False,False,False,0
58,1,27,3,3,3,4,5,0,3,1,1,25008,2,8336.0,True,False,False,True,False,True,False,False,False,True,False,False,1
35,3,16,3,4,2,3,6,0,3,1,2,23168,1,7722.666667,True,False,False,True,True,True,False,False,False,False,True,False,1
31,1,10,3,4,1,3,6,0,3,1,1,20775,2,6925.0,False,False,True,False,True,True,False,False,True,False,False,False,0
36,1,11,4,4,1,3,3,0,4,1,2,20629,2,5157.25,True,False,True,False,True,True,False,False,True,False,False,False,0
41,1,8,3,4,3,3,3,1,1,0,0,21811,3,7270.333333,False,False,True,False,False,False,False,True,False,True,False,False,0
21,3,13,2,3,1,4,2,0,5,1,1,17679,1,8839.5,True,False,False,True,True,False,True,False,True,False,False,False,1
33,1,6,3,3,1,3,2,1,3,1,0,17686,3,5895.333333,True,False,True,False,True,False,True,False,True,False,False,False,1
40,1,8,2,4,1,3,1,1,3,0,0,17342,2,8671.0,True,False,False,True,False,False,True,False,True,False,False,False,0
57,1,14,3,6,2,3,6,0,2,0,1,25938,2,8646.0,True,False,True,False,True,False,False,True,False,False,True,False,0
58,3,8,2,3,4,4,5,0,4,1,0,17705,2,8852.5,False,False,False,True,True,True,False,False,False,False,False,False,0
43,1,9,3,4,1,3,7,1,2,0,2,21193,1,7064.333333,False,False,False,True,True,False,True,False,True,False,False,False,0
51,1,6,1,4,2,5,4,0,1,1,0,22484,1,22484.0,False,False,False,True,False,False,False,True,False,False,True,False,0
47,3,8,3,4,1,3,2,1,1,0,0,18294,3,6098.0,True,False,True,False,False,False,True,False,True,False,False,False,0
46,1,24,2,3,2,3,6,0,3,1,0,25527,2,12763.5,False,False,False,True,False,False,False,False,False,False,True,False,0
22,1,7,4,5,1,4,3,1,5,0,3,20748,1,5187.0,True,True,False,False,False,False,True,False,True,False,False,False,0
50,1,16,3,4,2,3,7,0,5,1,1,25496,2,8498.666667,True,True,False,False,True,False,False,True,False,False,True,False,0
37,3,17,4,5,3,3,3,1,1,1,3,24351,1,6087.75,True,True,False,False,False,True,False,False,False,True,False,False,0
35,1,7,4,2,1,3,4,0,2,0,1,21958,3,5489.5,True,False,True,False,False,False,False,True,True,False,False,False,0
39,3,7,3,5,3,3,6,0,1,0,2,27364,1,9121.333333,True,False,True,False,False,False,False,True,False,True,False,False,0
36,1,32,3,3,3,3,7,0,3,1,0,20347,3,6782.333333,True,False,True,False,True,True,False,False,False,True,False,False,0
26,1,27,2,3,1,3,2,0,5,1,0,17377,2,8688.5,True,False,False,True,True,True,False,False,True,False,False,False,1
35,1,23,4,5,1,3,3,0,5,1,3,21231,1,5307.75,False,False,True,False,False,False,True,False,True,False,False,False,0
33,1,21,2,3,2,3,1,1,5,0,0,28610,2,14305.0,True,False,False,True,True,False,False,False,False,False,True,False,1
37,3,16,3,5,3,5,2,0,2,0,1,22085,2,7361.666667,True,False,True,False,True,False,False,True,False,True,False,False,1
18,1,14,3,3,1,3,2,0,5,1,0,16904,3,5634.666667,False,False,False,True,True,False,True,False,True,False,False,False,1
38,3,16,3,3,3,3,2,0,4,0,2,20343,1,6781.0,True,False,True,False,False,True,False,False,False,True,False,False,0
32,1,16,3,5,1,4,2,1,3,1,1,21335,2,7111.666667,True,False,True,False,True,False,False,True,True,False,False,False,0
33,3,12,3,4,3,4,3,0,3,1,2,25202,1,8400.666667,False,False,True,False,True,False,False,False,False,True,False,False,0
34,1,21,3,4,1,3,7,1,2,0,2,21114,1,7038.0,True,False,False,True,True,False,False,False,True,False,False,False,1
33,3,11,3,3,3,3,7,0,1,1,2,24998,1,8332.666667,False,False,True,False,True,False,False,False,False,True,False,False,0
45,3,8,3,3,3,3,5,0,1,1,2,20154,1,6718.0,False,False,True,False,False,True,False,False,False,True,False,False,0
40,3,34,2,5,2,5,4,0,5,1,0,25932,2,12966.0,False,False,True,False,True,True,False,False,False,False,True,False,0
36,3,7,4,4,3,3,3,0,4,1,1,23537,3,5884.25,True,False,False,True,False,False,False,True,False,True,False,False,0
42,1,27,2,3,3,3,3,0,2,0,0,20265,2,10132.5,False,False,False,True,False,True,False,False,False,True,False,False,0
23,1,13,4,4,1,3,2,0,2,1,1,21451,3,5362.75,True,False,False,True,True,False,False,False,True,False,False,False,0
43,1,27,3,3,1,3,1,0,4,0,2,17258,1,5752.666667,False,False,False,True,True,False,False,False,True,False,False,False,0
33,1,14,3,3,3,3,3,1,3,0,2,21388,1,7129.333333,True,False,True,False,True,False,False,True,False,True,False,False,0
37,1,6,2,3,2,3,5,0,5,1,0,22491,2,11245.5,True,True,False,False,False,False,False,True,False,False,True,False,0
29,3,6,2,3,2,3,2,0,3,1,1,22918,1,11459.0,False,False,False,True,False,True,False,False,False,False,True,False,0
34,3,12,2,5,1,3,1,0,4,0,1,17351,1,8675.5,False,False,False,True,False,True,False,False,True,False,False,False,1
42,1,8,2,3,1,3,6,1,1,1,1,17515,1,8757.5,False,False,False,True,True,False,True,False,True,False,False,False,0
55,1,20,3,2,5,4,1,0,2,0,2,33722,1,11240.66667,True,False,False,True,True,False,True,False,False,False,False,True,0
52,1,8,2,4,1,3,1,0,3,0,0,18212,2,9106.0,True,False,True,False,False,False,True,False,True,False,False,False,0
32,1,6,3,3,1,3,1,0,5,1,0,17314,3,5771.333333,False,False,True,False,True,True,False,False,True,False,False,False,0
38,1,17,4,4,1,5,8,0,2,1,2,22130,2,5532.5,True,False,False,True,False,False,False,False,True,False,False,False,0
38,3,20,3,3,3,4,1,0,5,1,2,24924,1,8308.0,True,False,True,False,True,True,False,False,False,True,False,False,0
39,1,13,4,6,3,3,2,1,1,0,3,24007,1,6001.75,False,False,False,True,False,True,False,False,False,True,False,False,0
38,1,9,4,5,3,3,7,0,1,1,3,23841,1,5960.25,False,False,True,False,True,True,False,False,False,True,False,False,0
36,1,16,4,5,3,4,2,0,1,0,2,25218,2,6304.5,True,False,True,False,True,False,False,True,False,True,False,False,0
46,1,9,4,5,1,3,3,0,3,1,2,20952,2,5238.0,True,False,True,False,False,False,True,False,True,False,False,False,0
38,1,14,4,4,3,5,7,1,3,0,1,22962,3,5740.5,True,False,False,True,True,True,False,False,False,True,False,False,0
39,1,15,3,3,3,4,21,0,2,1,0,21782,3,7260.666667,False,False,True,False,True,False,False,True,False,True,False,False,0
40,3,28,3,4,3,3,3,1,3,1,1,21380,2,7126.666667,True,False,False,True,True,False,False,False,False,True,False,False,1
34,1,7,4,4,2,3,3,1,2,1,1,32136,3,8034.0,False,False,True,False,False,False,True,False,False,False,True,False,0
41,3,21,3,4,3,5,3,0,3,0,2,23317,1,7772.333333,True,False,True,False,False,True,False,False,False,True,False,False,0
34,3,16,2,3,1,3,2,1,2,0,1,17220,1,8610.0,True,False,True,False,False,False,False,False,True,False,False,False,0
26,3,11,3,5,3,3,3,1,2,0,2,23165,1,7721.666667,True,False,True,False,False,False,False,True,False,True,False,False,0
37,1,11,4,4,3,4,2,0,3,1,2,23809,2,5952.25,False,False,True,False,False,True,False,False,False,True,False,False,0
50,1,15,4,5,3,4,3,0,1,0,1,23808,3,5952.0,False,False,True,False,True,True,False,False,False,True,False,False,0
45,1,6,3,3,1,3,4,0,5,0,1,17270,2,5756.666667,True,False,False,True,False,True,False,False,True,False,False,False,0
36,1,15,3,4,3,3,3,0,5,1,2,22826,1,7608.666667,False,False,True,False,False,True,False,False,False,True,False,False,0
53,3,6,2,3,3,5,1,0,2,1,1,23381,1,11690.5,True,False,False,True,False,False,False,True,False,True,False,False,0
33,3,31,2,4,2,4,3,1,5,1,0,23380,2,11690.0,True,False,False,True,True,False,False,True,False,False,True,False,1
41,1,7,3,4,3,3,6,0,3,0,2,25191,1,8397.0,True,False,True,False,False,True,False,False,False,True,False,False,0
55,3,32,2,4,5,3,2,0,3,1,1,34586,1,17293.0,True,False,False,True,True,True,False,False,False,False,False,True,0
28,1,15,4,4,1,3,3,0,4,1,3,22123,1,5530.75,True,False,False,True,False,False,False,True,True,False,False,False,0
35,1,10,4,4,3,4,3,0,5,1,3,24111,1,6027.75,True,False,True,False,False,True,False,False,False,True,False,False,0
41,1,33,3,4,3,4,3,0,2,1,1,24283,2,8094.333333,False,False,False,True,False,True,False,False,False,True,False,False,0
30,1,14,3,4,1,5,5,0,4,0,1,20740,2,6913.333333,True,False,True,False,True,False,True,False,True,False,False,False,0
41,3,8,3,3,4,5,1,0,5,1,2,31595,1,10531.66667,True,False,True,False,False,True,False,False,False,False,False,False,0
36,1,16,4,5,3,4,2,0,2,1,3,25218,1,6304.5,True,False,True,False,True,False,False,True,False,True,False,False,0
40,1,19,4,4,3,4,6,0,3,1,2,23973,2,5993.25,True,False,False,True,True,True,False,False,False,True,False,False,0
36,3,22,3,6,3,3,8,1,1,1,2,24118,1,8039.333333,True,False,False,True,True,True,False,False,False,True,False,False,1
46,3,9,2,1,4,5,3,0,3,1,0,28225,2,14112.5,True,True,False,False,False,True,False,False,False,False,False,False,0
32,3,16,2,3,3,3,2,0,4,1,1,20396,1,10198.0,True,False,False,True,True,False,True,False,False,True,False,False,0
31,1,15,2,3,2,4,2,0,3,1,1,25648,1,12824.0,True,False,True,False,True,True,False,False,False,False,True,False,0
45,1,13,2,3,2,5,3,0,3,1,1,24724,1,12362.0,True,False,True,False,True,True,False,False,False,False,True,False,0
36,1,8,2,3,3,4,1,1,3,1,0,20410,2,10205.0,True,False,True,False,False,False,True,False,False,True,False,False,0
39,1,7,3,3,3,3,2,0,2,1,2,26303,1,8767.666667,True,False,True,False,False,False,False,True,False,True,False,False,0
29,1,21,3,5,1,3,1,1,5,1,0,17168,3,5722.666667,True,False,True,False,False,False,False,False,True,False,False,False,0
36,1,23,4,5,2,4,3,0,1,1,3,27284,1,6821.0,True,False,True,False,False,False,False,True,False,False,True,False,0
43,1,25,3,4,3,5,8,1,1,0,1,24088,2,8029.333333,True,False,True,False,True,True,False,False,False,True,False,False,0
36,3,19,3,4,3,5,6,1,1,1,0,21134,3,7044.666667,True,False,False,True,True,True,False,False,False,True,False,False,1
